
Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,t_td,m_density,Uncertainty
8,5,mask_ppo_64_td_002_target_fq_2924_td_006,1,0,0,0,7692.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
8,5,mask_ppo_64_td_003,0,0,0,1,0.0,,64.0,0.03,1500.0,,,18.0,463.0
8,5,mask_ppo_64_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
8,5,mask_ppo_64_td_006_target_fq_2045_td_006,1,0,0,0,8737.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
8,5,mask_ppo_64_td_006_target_fq_699_td_01,1,0,0,0,3951.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
8,5,mask_ppo_64_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
8,5,mask_ppo_64_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
8,5,mask_ppo_8_td_003,0,0,0,1,0.0,,8.0,0.03,1500.0,,,2.0,58.0
8,5,mask_ppo_8_td_007,0,1,0,0,4242.0,,8.0,0.07,1500.0,,,2.0,58.0
8,6,mask_ppo_16_td_002_target_fq_1000_td_01,1,0,0,0,1819.0,-80.0,16.0,0.02,1500.0,1000.0,0.1,4.0,115.0
8,6,mask_ppo_16_td_002_target_fq_2045_td_002,1,0,0,0,2781.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
8,6,mask_ppo_16_td_002_target_fq_489_td_006,1,0,0,0,1622.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
8,6,mask_ppo_16_td_002_target_fq_699_td_006,1,0,0,0,2582.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
8,6,mask_ppo_16_td_004,0,1,0,0,3492.0,,16.0,0.04,1500.0,,,5.0,115.0
8,6,mask_ppo_16_td_006_target_fq_1430_td_002,1,0,0,0,3671.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
8,6,mask_ppo_16_td_006_target_fq_489_td_006,1,0,0,0,4772.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
8,6,mask_ppo_16_td_006_target_fq_699_td_006,1,0,0,0,1843.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
8,6,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,6767.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
8,6,mask_ppo_16_td_01_target_fq_699_td_006,1,0,0,0,2561.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
8,6,mask_ppo_24_td_007,0,1,0,0,2829.0,,24.0,0.07,1500.0,,,7.0,
8,6,mask_ppo_24_td_01,0,1,0,0,5689.0,,24.0,0.1,1500.0,,,7.0,
8,6,mask_ppo_32_td_007,0,1,0,0,2745.0,,32.0,0.07,1500.0,,,9.0,232.0
8,6,mask_ppo_32_td_009,0,1,0,0,6245.0,,32.0,0.09,1500.0,,,10.0,232.0
8,6,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
8,6,mask_ppo_4_td_002,0,1,0,0,5703.0,,4.0,0.02,1500.0,,,1.0,29.0
8,6,mask_ppo_4_td_002_target_fq_1430_td_006,0,0,1,0,0.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
8,6,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,1802.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
8,6,mask_ppo_4_td_002_target_fq_699_td_01,1,0,0,0,1819.0,-80.0,4.0,0.02,1500.0,699.0,0.1,1.0,29.0
8,6,mask_ppo_4_td_006_target_fq_1000_td_006,1,0,0,0,1897.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
8,6,mask_ppo_4_td_006_target_fq_2924_td_01,1,0,0,0,2170.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
8,6,mask_ppo_4_td_006_target_fq_489_td_01,1,0,0,0,1637.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
8,6,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,3067.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
8,6,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,3704.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
8,6,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,1680.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
8,6,mask_ppo_56_td_009,0,0,0,1,0.0,,56.0,0.09,1500.0,,,17.0,
8,6,mask_ppo_56_td_01,0,0,0,1,0.0,,56.0,0.1,1500.0,,,17.0,
8,6,mask_ppo_64_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
8,6,mask_ppo_64_td_002_target_fq_1430_td_01,1,0,0,0,1819.0,-80.0,64.0,0.02,1500.0,1430.0,0.1,18.0,463.0
8,6,mask_ppo_64_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
8,6,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,19.0,463.0
8,6,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,2855.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
8,6,mask_ppo_64_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
8,6,mask_ppo_64_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
8,6,mask_ppo_64_td_008,0,0,0,1,0.0,,64.0,0.08,1500.0,,,19.0,463.0
8,6,mask_ppo_64_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
8,6,mask_ppo_64_td_01_target_fq_2045_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
8,6,mask_ppo_64_td_01_target_fq_489_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
8,6,mask_ppo_8_td_004,0,0,0,1,0.0,,8.0,0.04,1500.0,,,2.0,58.0
9,1,mask_ppo_16_td_002,0,1,0,0,1876.0,,16.0,0.02,1500.0,,,4.0,115.0
9,1,mask_ppo_16_td_002_target_fq_2924_td_006,1,0,0,0,1588.0,-40.0,16.0,0.02,1500.0,2924.0,0.06,4.0,115.0
9,1,mask_ppo_16_td_002_target_fq_699_td_01,1,0,0,0,1081.0,-80.0,16.0,0.02,1500.0,699.0,0.1,4.0,115.0
9,1,mask_ppo_16_td_006_target_fq_1430_td_006,1,0,0,0,3089.0,0.0,16.0,0.06,1500.0,1430.0,0.06,5.0,115.0
9,1,mask_ppo_16_td_006_target_fq_2924_td_006,1,0,0,0,1095.0,0.0,16.0,0.06,1500.0,2924.0,0.06,5.0,115.0
9,1,mask_ppo_16_td_006_target_fq_2924_td_01,1,0,0,0,3534.0,-40.0,16.0,0.06,1500.0,2924.0,0.1,5.0,115.0
9,1,mask_ppo_16_td_006_target_fq_699_td_002,1,0,0,0,1418.0,40.0,16.0,0.06,1500.0,699.0,0.02,5.0,115.0
9,1,mask_ppo_16_td_009,0,1,0,0,5946.0,,16.0,0.09,1500.0,,,5.0,115.0
9,1,mask_ppo_16_td_01_target_fq_1000_td_006,0,0,1,0,0.0,40.0,16.0,0.1,1500.0,1000.0,0.06,5.0,115.0
9,1,mask_ppo_16_td_01_target_fq_2045_td_006,1,0,0,0,2770.0,40.0,16.0,0.1,1500.0,2045.0,0.06,5.0,115.0
9,1,mask_ppo_16_td_01_target_fq_2924_td_006,1,0,0,0,2598.0,40.0,16.0,0.1,1500.0,2924.0,0.06,5.0,115.0
9,1,mask_ppo_16_td_01_target_fq_489_td_002,1,0,0,0,3869.0,80.0,16.0,0.1,1500.0,489.0,0.02,5.0,115.0
9,1,mask_ppo_24_td_006,0,1,0,0,1072.0,,24.0,0.06,1500.0,,,7.0,
9,1,mask_ppo_32_td_004,0,1,0,0,4607.0,,32.0,0.04,1500.0,,,9.0,232.0
9,1,mask_ppo_32_td_006,0,1,0,0,2113.0,,32.0,0.06,1500.0,,,9.0,232.0
9,1,mask_ppo_40_td_008,0,0,0,1,0.0,,40.0,0.08,1500.0,,,12.0,
9,1,mask_ppo_48_td_006,0,1,0,0,1353.0,,48.0,0.06,1500.0,,,14.0,
9,1,mask_ppo_4_td_002_target_fq_2045_td_002,1,0,0,0,1349.0,0.0,4.0,0.02,1500.0,2045.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_002_target_fq_2045_td_01,1,0,0,0,1173.0,-80.0,4.0,0.02,1500.0,2045.0,0.1,1.0,29.0
9,1,mask_ppo_4_td_002_target_fq_699_td_002,1,0,0,0,908.0,0.0,4.0,0.02,1500.0,699.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_004,0,1,0,0,2218.0,,4.0,0.04,1500.0,,,1.0,29.0
9,1,mask_ppo_4_td_006_target_fq_1000_td_002,1,0,0,0,2950.0,40.0,4.0,0.06,1500.0,1000.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_006_target_fq_489_td_002,1,0,0,0,2428.0,40.0,4.0,0.06,1500.0,489.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_01_target_fq_1430_td_002,1,0,0,0,975.0,80.0,4.0,0.1,1500.0,1430.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_01_target_fq_2924_td_01,1,0,0,0,1196.0,0.0,4.0,0.1,1500.0,2924.0,0.1,1.0,29.0
9,1,mask_ppo_4_td_01_target_fq_699_td_002,1,0,0,0,4359.0,80.0,4.0,0.1,1500.0,699.0,0.02,1.0,29.0
9,1,mask_ppo_4_td_01_target_fq_699_td_006,1,0,0,0,893.0,40.0,4.0,0.1,1500.0,699.0,0.06,1.0,29.0
9,1,mask_ppo_56_td_004,0,0,0,1,0.0,,56.0,0.04,1500.0,,,16.0,
9,1,mask_ppo_64_td_002_target_fq_1000_td_002,1,0,0,0,11678.0,0.0,64.0,0.02,1500.0,1000.0,0.02,18.0,463.0
9,1,mask_ppo_64_td_002_target_fq_1000_td_01,0,0,1,0,0.0,-80.0,64.0,0.02,1500.0,1000.0,0.1,18.0,463.0
9,1,mask_ppo_64_td_002_target_fq_2924_td_006,0,0,1,0,0.0,-40.0,64.0,0.02,1500.0,2924.0,0.06,18.0,463.0
9,1,mask_ppo_64_td_003,0,0,0,1,0.0,,64.0,0.03,1500.0,,,18.0,463.0
9,1,mask_ppo_64_td_006_target_fq_1430_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,1430.0,0.1,19.0,463.0
9,1,mask_ppo_64_td_006_target_fq_2045_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2045.0,0.06,19.0,463.0
9,1,mask_ppo_64_td_006_target_fq_699_td_01,0,0,1,0,0.0,-40.0,64.0,0.06,1500.0,699.0,0.1,19.0,463.0
9,1,mask_ppo_64_td_01_target_fq_2924_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,2924.0,0.1,19.0,463.0
9,1,mask_ppo_64_td_01_target_fq_699_td_006,0,0,1,0,0.0,40.0,64.0,0.1,1500.0,699.0,0.06,19.0,463.0
9,1,mask_ppo_8_td_003,0,1,0,0,1037.0,,8.0,0.03,1500.0,,,2.0,58.0
9,1,mask_ppo_8_td_007,0,1,0,0,960.0,,8.0,0.07,1500.0,,,2.0,58.0
9,2,mask_ppo_16_td_002_target_fq_1000_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,0.02,4.0,115.0
9,2,mask_ppo_16_td_002_target_fq_1000_td_006,1,0,0,0,1101.0,-40.0,16.0,0.02,1500.0,1000.0,0.06,4.0,115.0
9,2,mask_ppo_16_td_002_target_fq_2045_td_01,1,0,0,0,847.0,-80.0,16.0,0.02,1500.0,2045.0,0.1,4.0,115.0
9,2,mask_ppo_16_td_002_target_fq_2924_td_002,1,0,0,0,10894.0,0.0,16.0,0.02,1500.0,2924.0,0.02,4.0,115.0
9,2,mask_ppo_16_td_005,0,1,0,0,4091.0,,16.0,0.05,1500.0,,,5.0,115.0
9,2,mask_ppo_16_td_006_target_fq_1000_td_002,1,0,0,0,3730.0,40.0,16.0,0.06,1500.0,1000.0,0.02,5.0,115.0
9,2,mask_ppo_16_td_006_target_fq_2045_td_01,1,0,0,0,10034.0,-40.0,16.0,0.06,1500.0,2045.0,0.1,5.0,115.0
9,2,mask_ppo_16_td_01_target_fq_1000_td_002,1,0,0,0,2430.0,80.0,16.0,0.1,1500.0,1000.0,0.02,5.0,115.0
9,2,mask_ppo_16_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,16.0,0.1,1500.0,1430.0,0.02,5.0,115.0
9,2,mask_ppo_16_td_01_target_fq_2924_td_01,1,0,0,0,8310.0,0.0,16.0,0.1,1500.0,2924.0,0.1,5.0,115.0
9,2,mask_ppo_24_td_004,0,1,0,0,1054.0,,24.0,0.04,1500.0,,,7.0,
9,2,mask_ppo_24_td_009,0,1,0,0,3411.0,,24.0,0.09,1500.0,,,7.0,
9,2,mask_ppo_40_td_006,0,0,0,1,0.0,,40.0,0.06,1500.0,,,12.0,
9,2,mask_ppo_48_td_002,0,0,0,1,0.0,,48.0,0.02,1500.0,,,13.0,
9,2,mask_ppo_48_td_005,0,1,0,0,7804.0,,48.0,0.05,1500.0,,,14.0,
9,2,mask_ppo_4_td_002_target_fq_2045_td_006,1,0,0,0,3049.0,-40.0,4.0,0.02,1500.0,2045.0,0.06,1.0,29.0
9,2,mask_ppo_4_td_002_target_fq_2924_td_01,1,0,0,0,4298.0,-80.0,4.0,0.02,1500.0,2924.0,0.1,1.0,29.0
9,2,mask_ppo_4_td_002_target_fq_699_td_006,1,0,0,0,1005.0,-40.0,4.0,0.02,1500.0,699.0,0.06,1.0,29.0
9,2,mask_ppo_4_td_006,0,1,0,0,2589.0,,4.0,0.06,1500.0,,,1.0,29.0
9,2,mask_ppo_4_td_006_target_fq_1430_td_01,1,0,0,0,2330.0,-40.0,4.0,0.06,1500.0,1430.0,0.1,1.0,29.0
9,2,mask_ppo_4_td_006_target_fq_2045_td_002,1,0,0,0,3865.0,40.0,4.0,0.06,1500.0,2045.0,0.02,1.0,29.0
9,2,mask_ppo_4_td_006_target_fq_2924_td_006,1,0,0,0,1648.0,0.0,4.0,0.06,1500.0,2924.0,0.06,1.0,29.0
9,2,mask_ppo_4_td_006_target_fq_699_td_01,1,0,0,0,4608.0,-40.0,4.0,0.06,1500.0,699.0,0.1,1.0,29.0
9,2,mask_ppo_4_td_01,0,1,0,0,5237.0,,4.0,0.1,1500.0,,,1.0,29.0
9,2,mask_ppo_4_td_01_target_fq_1000_td_01,1,0,0,0,1495.0,0.0,4.0,0.1,1500.0,1000.0,0.1,1.0,29.0
9,2,mask_ppo_4_td_01_target_fq_699_td_01,1,0,0,0,5603.0,0.0,4.0,0.1,1500.0,699.0,0.1,1.0,29.0
9,2,mask_ppo_56_td_005,0,1,0,0,4105.0,,56.0,0.05,1500.0,,,16.0,
9,2,mask_ppo_56_td_007,0,0,0,1,0.0,,56.0,0.07,1500.0,,,16.0,
9,2,mask_ppo_64_td_002,0,1,0,0,3813.0,,64.0,0.02,1500.0,,,18.0,463.0
9,2,mask_ppo_64_td_002_target_fq_1430_td_006,1,0,0,0,3479.0,-40.0,64.0,0.02,1500.0,1430.0,0.06,18.0,463.0
9,2,mask_ppo_64_td_002_target_fq_489_td_006,1,0,0,0,3683.0,-40.0,64.0,0.02,1500.0,489.0,0.06,18.0,463.0
9,2,mask_ppo_64_td_002_target_fq_699_td_01,1,0,0,0,9902.0,-80.0,64.0,0.02,1500.0,699.0,0.1,18.0,463.0
9,2,mask_ppo_64_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,1000.0,0.06,19.0,463.0
9,2,mask_ppo_64_td_006_target_fq_2045_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2045.0,0.02,19.0,463.0
9,2,mask_ppo_64_td_006_target_fq_489_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,0.02,19.0,463.0
9,2,mask_ppo_64_td_01_target_fq_1430_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1430.0,0.02,19.0,463.0
9,2,mask_ppo_64_td_01_target_fq_2924_td_002,1,0,0,0,2718.0,80.0,64.0,0.1,1500.0,2924.0,0.02,19.0,463.0
9,2,mask_ppo_64_td_01_target_fq_699_td_01,1,0,0,0,4349.0,0.0,64.0,0.1,1500.0,699.0,0.1,19.0,463.0
9,2,mask_ppo_8_td_006,0,1,0,0,1784.0,,8.0,0.06,1500.0,,,2.0,58.0
9,3,mask_ppo_16_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,0.02,4.0,115.0
9,3,mask_ppo_16_td_002_target_fq_2924_td_01,1,0,0,0,4314.0,-80.0,16.0,0.02,1500.0,2924.0,0.1,4.0,115.0
9,3,mask_ppo_16_td_002_target_fq_489_td_002,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,0.02,4.0,115.0
9,3,mask_ppo_16_td_006_target_fq_1000_td_01,0,0,1,0,0.0,-40.0,16.0,0.06,1500.0,1000.0,0.1,5.0,115.0
9,3,mask_ppo_16_td_006_target_fq_2045_td_002,1,0,0,0,2625.0,40.0,16.0,0.06,1500.0,2045.0,0.02,5.0,115.0
9,3,mask_ppo_16_td_006_target_fq_489_td_01,1,0,0,0,4902.0,-40.0,16.0,0.06,1500.0,489.0,0.1,5.0,115.0
9,3,mask_ppo_16_td_007,0,1,0,0,7648.0,,16.0,0.07,1500.0,,,5.0,115.0
9,3,mask_ppo_16_td_01_target_fq_1430_td_006,1,0,0,0,1753.0,40.0,16.0,0.1,1500.0,1430.0,0.06,5.0,115.0
9,3,mask_ppo_16_td_01_target_fq_489_td_006,1,0,0,0,3404.0,40.0,16.0,0.1,1500.0,489.0,0.06,5.0,115.0
9,3,mask_ppo_16_td_01_target_fq_699_td_01,1,0,0,0,2191.0,0.0,16.0,0.1,1500.0,699.0,0.1,5.0,115.0
9,3,mask_ppo_24_td_003,0,0,0,1,0.0,,24.0,0.03,1500.0,,,7.0,
9,3,mask_ppo_32_td_008,0,0,0,1,0.0,,32.0,0.08,1500.0,,,9.0,232.0
9,3,mask_ppo_32_td_01,0,1,0,0,2763.0,,32.0,0.1,1500.0,,,10.0,232.0
9,3,mask_ppo_48_td_01,0,1,0,0,9768.0,,48.0,0.1,1500.0,,,15.0,
9,3,mask_ppo_4_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,4.0,0.02,1500.0,1430.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_002_target_fq_2924_td_006,1,0,0,0,1973.0,-40.0,4.0,0.02,1500.0,2924.0,0.06,1.0,29.0
9,3,mask_ppo_4_td_002_target_fq_489_td_002,1,0,0,0,6642.0,0.0,4.0,0.02,1500.0,489.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_002_target_fq_489_td_01,1,0,0,0,2080.0,-80.0,4.0,0.02,1500.0,489.0,0.1,1.0,29.0
9,3,mask_ppo_4_td_003,0,0,0,1,0.0,,4.0,0.03,1500.0,,,1.0,29.0
9,3,mask_ppo_4_td_006_target_fq_1000_td_01,1,0,0,0,3968.0,-40.0,4.0,0.06,1500.0,1000.0,0.1,1.0,29.0
9,3,mask_ppo_4_td_006_target_fq_1430_td_006,1,0,0,0,4543.0,0.0,4.0,0.06,1500.0,1430.0,0.06,1.0,29.0
9,3,mask_ppo_4_td_007,0,1,0,0,2494.0,,4.0,0.07,1500.0,,,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_1000_td_006,1,0,0,0,4377.0,40.0,4.0,0.1,1500.0,1000.0,0.06,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_2045_td_002,1,0,0,0,2869.0,80.0,4.0,0.1,1500.0,2045.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_489_td_01,1,0,0,0,5503.0,0.0,4.0,0.1,1500.0,489.0,0.1,1.0,29.0
9,3,mask_ppo_56_td_002,0,0,0,1,0.0,,56.0,0.02,1500.0,,,16.0,
9,3,mask_ppo_64_td_002_target_fq_2045_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,2045.0,0.02,18.0,463.0
9,3,mask_ppo_64_td_002_target_fq_2045_td_01,1,0,0,0,3633.0,-80.0,64.0,0.02,1500.0,2045.0,0.1,18.0,463.0
9,3,mask_ppo_64_td_002_target_fq_699_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,0.02,18.0,463.0
9,3,mask_ppo_64_td_004,0,1,0,0,5178.0,,64.0,0.04,1500.0,,,18.0,463.0
9,3,mask_ppo_64_td_006_target_fq_1430_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,1430.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_006_target_fq_2924_td_006,0,0,1,0,0.0,0.0,64.0,0.06,1500.0,2924.0,0.06,19.0,463.0
9,3,mask_ppo_64_td_006_target_fq_699_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_009,0,0,0,1,0.0,,64.0,0.09,1500.0,,,19.0,463.0
9,3,mask_ppo_64_td_01_target_fq_1000_td_002,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_01_target_fq_2045_td_002,1,0,0,0,6266.0,80.0,64.0,0.1,1500.0,2045.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_01_target_fq_489_td_006,1,0,0,0,3212.0,40.0,64.0,0.1,1500.0,489.0,0.06,19.0,463.0
9,3,mask_ppo_8_td_005,0,0,0,1,0.0,,8.0,0.05,1500.0,,,2.0,58.0
9,3,mask_ppo_8_td_009,0,1,0,0,7168.0,,8.0,0.09,1500.0,,,2.0,58.0
9,4,mask_ppo_16_td_002_target_fq_1000_td_01,1,0,0,0,1908.0,-80.0,16.0,0.02,1500.0,1000.0,0.1,4.0,115.0
9,4,mask_ppo_16_td_002_target_fq_2045_td_002,1,0,0,0,5318.0,0.0,16.0,0.02,1500.0,2045.0,0.02,4.0,115.0
9,4,mask_ppo_16_td_002_target_fq_489_td_006,1,0,0,0,8236.0,-40.0,16.0,0.02,1500.0,489.0,0.06,4.0,115.0
9,4,mask_ppo_16_td_002_target_fq_699_td_006,1,0,0,0,6243.0,-40.0,16.0,0.02,1500.0,699.0,0.06,4.0,115.0
9,4,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_1430_td_002,0,0,1,0,0.0,40.0,16.0,0.06,1500.0,1430.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_489_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,489.0,0.06,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_699_td_006,0,0,1,0,0.0,0.0,16.0,0.06,1500.0,699.0,0.06,5.0,115.0
9,4,mask_ppo_16_td_01_target_fq_2045_td_002,1,0,0,0,2871.0,80.0,16.0,0.1,1500.0,2045.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_01_target_fq_699_td_006,1,0,0,0,6592.0,40.0,16.0,0.1,1500.0,699.0,0.06,5.0,115.0
9,4,mask_ppo_24_td_007,0,1,0,0,6004.0,,24.0,0.07,1500.0,,,7.0,
9,4,mask_ppo_24_td_01,0,1,0,0,7745.0,,24.0,0.1,1500.0,,,7.0,
9,4,mask_ppo_32_td_007,0,0,0,1,0.0,,32.0,0.07,1500.0,,,9.0,232.0
9,4,mask_ppo_32_td_009,0,0,0,1,0.0,,32.0,0.09,1500.0,,,10.0,232.0
9,4,mask_ppo_48_td_003,0,0,0,1,0.0,,48.0,0.03,1500.0,,,14.0,
9,4,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_1430_td_006,1,0,0,0,2928.0,-40.0,4.0,0.02,1500.0,1430.0,0.06,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_489_td_006,1,0,0,0,4269.0,-40.0,4.0,0.02,1500.0,489.0,0.06,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_699_td_01,1,0,0,0,1670.0,-80.0,4.0,0.02,1500.0,699.0,0.1,1.0,29.0
9,4,mask_ppo_4_td_006_target_fq_1000_td_006,0,0,1,0,0.0,0.0,4.0,0.06,1500.0,1000.0,0.06,1.0,29.0
9,4,mask_ppo_4_td_006_target_fq_2924_td_01,1,0,0,0,5759.0,-40.0,4.0,0.06,1500.0,2924.0,0.1,1.0,29.0
9,4,mask_ppo_4_td_006_target_fq_489_td_01,0,0,1,0,0.0,-40.0,4.0,0.06,1500.0,489.0,0.1,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_1000_td_002,1,0,0,0,4597.0,80.0,4.0,0.1,1500.0,1000.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_2045_td_01,1,0,0,0,4212.0,0.0,4.0,0.1,1500.0,2045.0,0.1,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_489_td_002,1,0,0,0,8233.0,80.0,4.0,0.1,1500.0,489.0,0.02,1.0,29.0
9,4,mask_ppo_56_td_009,0,1,0,0,9159.0,,56.0,0.09,1500.0,,,17.0,
9,4,mask_ppo_56_td_01,0,1,0,0,2615.0,,56.0,0.1,1500.0,,,17.0,
9,4,mask_ppo_64_td_002_target_fq_1430_td_002,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_1430_td_01,1,0,0,0,4038.0,-80.0,64.0,0.02,1500.0,1430.0,0.1,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_489_td_002,1,0,0,0,2209.0,0.0,64.0,0.02,1500.0,489.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_006,0,1,0,0,3157.0,,64.0,0.06,1500.0,,,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_1000_td_002,1,0,0,0,3402.0,40.0,64.0,0.06,1500.0,1000.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_2924_td_002,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_489_td_01,1,0,0,0,5140.0,-40.0,64.0,0.06,1500.0,489.0,0.1,19.0,463.0
9,4,mask_ppo_64_td_008,0,1,0,0,1376.0,,64.0,0.08,1500.0,,,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_1000_td_01,0,0,1,0,0.0,0.0,64.0,0.1,1500.0,1000.0,0.1,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_2045_td_01,1,0,0,0,3960.0,0.0,64.0,0.1,1500.0,2045.0,0.1,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_489_td_01,1,0,0,0,2199.0,0.0,64.0,0.1,1500.0,489.0,0.1,19.0,463.0
9,4,mask_ppo_8_td_004,0,0,0,1,0.0,,8.0,0.04,1500.0,,,2.0,58.0
