Sujet,Bloc,Stim,Hits,FA,Miss,RC,RT,Similarity,m_ppo,m_td,m_iti,t_pi,T.Rate,t_td,m_density,Uncertainty
9,3,mask_ppo_4_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1211.0,40.0,4.0,0.06,1500.0,1430.0,20.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1754.0,40.0,4.0,0.06,1500.0,2924.0,10.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_006_target_fq_699_td_002_r_10,1,0,0,0,1580.0,40.0,4.0,0.06,1500.0,699.0,10.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
9,3,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1373.0,80.0,4.0,0.1,1500.0,1430.0,10.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1699.0,80.0,4.0,0.1,1500.0,2924.0,10.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_489_td_002_r_20,1,0,0,0,1386.0,80.0,4.0,0.1,1500.0,489.0,20.0,0.02,1.0,29.0
9,3,mask_ppo_4_td_01_target_fq_699_td_002_r_20,1,0,0,0,1117.0,80.0,4.0,0.1,1500.0,699.0,20.0,0.02,1.0,29.0
9,3,mask_ppo_64_td_002,0,1,0,0,10829.0,,64.0,0.02,1500.0,,,,18.0,463.0
9,3,mask_ppo_64_td_002_target_fq_1000_td_002_r_10,1,0,0,0,4828.0,0.0,64.0,0.02,1500.0,1000.0,10.0,0.02,18.0,463.0
9,3,mask_ppo_64_td_002_target_fq_2045_td_002_r_5,1,0,0,0,11407.0,0.0,64.0,0.02,1500.0,2045.0,5.0,0.02,18.0,463.0
9,3,mask_ppo_64_td_002_target_fq_489_td_002_r_20,1,0,0,0,5108.0,0.0,64.0,0.02,1500.0,489.0,20.0,0.02,18.0,463.0
9,3,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
9,3,mask_ppo_64_td_006,0,1,0,0,3302.0,,64.0,0.06,1500.0,,,,19.0,463.0
9,3,mask_ppo_64_td_006_target_fq_1000_td_002_r_20,1,0,0,0,5580.0,40.0,64.0,0.06,1500.0,1000.0,20.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_006_target_fq_2924_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,5.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_006_target_fq_489_td_002_r_10,1,0,0,0,4396.0,40.0,64.0,0.06,1500.0,489.0,10.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
9,3,mask_ppo_64_td_01_target_fq_1000_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,5.0,0.02,19.0,463.0
9,3,mask_ppo_64_td_01_target_fq_2045_td_002_r_10,1,0,0,0,5993.0,80.0,64.0,0.1,1500.0,2045.0,10.0,0.02,19.0,463.0
9,4,mask_ppo_16_td_002,0,1,0,0,2481.0,,16.0,0.02,1500.0,,,,4.0,115.0
9,4,mask_ppo_16_td_002_target_fq_2045_td_002_r_20,1,0,0,0,1854.0,0.0,16.0,0.02,1500.0,2045.0,20.0,0.02,4.0,115.0
9,4,mask_ppo_16_td_002_target_fq_699_td_002_r_20,1,0,0,0,2054.0,0.0,16.0,0.02,1500.0,699.0,20.0,0.02,4.0,115.0
9,4,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
9,4,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_2045_td_002_r_5,1,0,0,0,2694.0,40.0,16.0,0.06,1500.0,2045.0,5.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_489_td_002_r_5,1,0,0,0,2637.0,40.0,16.0,0.06,1500.0,489.0,5.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_006_target_fq_699_td_002_r_10,1,0,0,0,1392.0,40.0,16.0,0.06,1500.0,699.0,10.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
9,4,mask_ppo_16_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1514.0,80.0,16.0,0.1,1500.0,1000.0,20.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_01_target_fq_2924_td_002_r_10,1,0,0,0,1330.0,80.0,16.0,0.1,1500.0,2924.0,10.0,0.02,5.0,115.0
9,4,mask_ppo_16_td_01_target_fq_489_td_002_r_10,1,0,0,0,1732.0,80.0,16.0,0.1,1500.0,489.0,10.0,0.02,5.0,115.0
9,4,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_1000_td_002_r_5,1,0,0,0,1587.0,0.0,4.0,0.02,1500.0,1000.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_1430_td_002_r_20,1,0,0,0,1433.0,0.0,4.0,0.02,1500.0,1430.0,20.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_2924_td_002_r_20,1,0,0,0,2267.0,0.0,4.0,0.02,1500.0,2924.0,20.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_002_target_fq_489_td_002_r_5,1,0,0,0,2481.0,0.0,4.0,0.02,1500.0,489.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
9,4,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
9,4,mask_ppo_4_td_006_target_fq_2045_td_002_r_5,1,0,0,0,1406.0,40.0,4.0,0.06,1500.0,2045.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_006_target_fq_699_td_002_r_20,1,0,0,0,1245.0,40.0,4.0,0.06,1500.0,699.0,20.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
9,4,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_1000_td_002_r_5,1,0,0,0,1179.0,80.0,4.0,0.1,1500.0,1000.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_2045_td_002_r_5,1,0,0,0,1327.0,80.0,4.0,0.1,1500.0,2045.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_4_td_01_target_fq_489_td_002_r_5,1,0,0,0,1497.0,80.0,4.0,0.1,1500.0,489.0,5.0,0.02,1.0,29.0
9,4,mask_ppo_64_td_002,0,1,0,0,3939.0,,64.0,0.02,1500.0,,,,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_1430_td_002_r_5,1,0,0,0,3129.0,0.0,64.0,0.02,1500.0,1430.0,5.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_2924_td_002_r_5,1,0,0,0,5883.0,0.0,64.0,0.02,1500.0,2924.0,5.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,5.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_002_target_fq_699_td_002_r_10,1,0,0,0,9673.0,0.0,64.0,0.02,1500.0,699.0,10.0,0.02,18.0,463.0
9,4,mask_ppo_64_td_004,0,1,0,0,11958.0,,64.0,0.04,1500.0,,,,18.0,463.0
9,4,mask_ppo_64_td_006,0,1,0,0,3117.0,,64.0,0.06,1500.0,,,,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1286.0,40.0,64.0,0.06,1500.0,1430.0,20.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1763.0,40.0,64.0,0.06,1500.0,2924.0,20.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_006_target_fq_699_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,10.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_1430_td_002_r_10,1,0,0,0,7940.0,80.0,64.0,0.1,1500.0,1430.0,10.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_489_td_002_r_20,1,0,0,0,2025.0,80.0,64.0,0.1,1500.0,489.0,20.0,0.02,19.0,463.0
9,4,mask_ppo_64_td_01_target_fq_489_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,489.0,5.0,0.02,19.0,463.0
9,5,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
9,5,mask_ppo_16_td_002_target_fq_1000_td_002_r_10,1,0,0,0,2947.0,0.0,16.0,0.02,1500.0,1000.0,10.0,0.02,4.0,115.0
9,5,mask_ppo_16_td_002_target_fq_1430_td_002_r_10,1,0,0,0,2226.0,0.0,16.0,0.02,1500.0,1430.0,10.0,0.02,4.0,115.0
9,5,mask_ppo_16_td_002_target_fq_2924_td_002_r_5,1,0,0,0,4020.0,0.0,16.0,0.02,1500.0,2924.0,5.0,0.02,4.0,115.0
9,5,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
9,5,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
9,5,mask_ppo_16_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1198.0,40.0,16.0,0.06,1500.0,1430.0,20.0,0.02,5.0,115.0
9,5,mask_ppo_16_td_006_target_fq_699_td_002_r_20,1,0,0,0,1492.0,40.0,16.0,0.06,1500.0,699.0,20.0,0.02,5.0,115.0
9,5,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
9,5,mask_ppo_16_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1233.0,80.0,16.0,0.1,1500.0,1000.0,10.0,0.02,5.0,115.0
9,5,mask_ppo_16_td_01_target_fq_2924_td_002_r_5,1,0,0,0,1258.0,80.0,16.0,0.1,1500.0,2924.0,5.0,0.02,5.0,115.0
9,5,mask_ppo_16_td_01_target_fq_699_td_002_r_5,1,0,0,0,1378.0,80.0,16.0,0.1,1500.0,699.0,5.0,0.02,5.0,115.0
9,5,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
9,5,mask_ppo_4_td_002_target_fq_2045_td_002_r_5,1,0,0,0,2407.0,0.0,4.0,0.02,1500.0,2045.0,5.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_002_target_fq_489_td_002_r_10,1,0,0,0,1564.0,0.0,4.0,0.02,1500.0,489.0,10.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_002_target_fq_699_td_002_r_20,1,0,0,0,1902.0,0.0,4.0,0.02,1500.0,699.0,20.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
9,5,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
9,5,mask_ppo_4_td_006_target_fq_1000_td_002_r_5,1,0,0,0,1489.0,40.0,4.0,0.06,1500.0,1000.0,5.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_006_target_fq_1430_td_002_r_10,1,0,0,0,1396.0,40.0,4.0,0.06,1500.0,1430.0,10.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_006_target_fq_2924_td_002_r_20,1,0,0,0,1337.0,40.0,4.0,0.06,1500.0,2924.0,20.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_006_target_fq_489_td_002_r_10,1,0,0,0,1716.0,40.0,4.0,0.06,1500.0,489.0,10.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
9,5,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
9,5,mask_ppo_4_td_01_target_fq_1000_td_002_r_10,1,0,0,0,1179.0,80.0,4.0,0.1,1500.0,1000.0,10.0,0.02,1.0,29.0
9,5,mask_ppo_4_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1109.0,80.0,4.0,0.1,1500.0,2045.0,20.0,0.02,1.0,29.0
9,5,mask_ppo_64_td_002,0,1,0,0,4329.0,,64.0,0.02,1500.0,,,,18.0,463.0
9,5,mask_ppo_64_td_002_target_fq_1430_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1430.0,10.0,0.02,18.0,463.0
9,5,mask_ppo_64_td_002_target_fq_2924_td_002_r_20,1,0,0,0,7614.0,0.0,64.0,0.02,1500.0,2924.0,20.0,0.02,18.0,463.0
9,5,mask_ppo_64_td_002_target_fq_699_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,699.0,20.0,0.02,18.0,463.0
9,5,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
9,5,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
9,5,mask_ppo_64_td_006_target_fq_1430_td_002_r_10,1,0,0,0,3040.0,40.0,64.0,0.06,1500.0,1430.0,10.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_006_target_fq_2045_td_002_r_10,1,0,0,0,2316.0,40.0,64.0,0.06,1500.0,2045.0,10.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_006_target_fq_699_td_002_r_20,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,699.0,20.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
9,5,mask_ppo_64_td_01_target_fq_1000_td_002_r_20,1,0,0,0,3016.0,80.0,64.0,0.1,1500.0,1000.0,20.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_01_target_fq_1430_td_002_r_20,1,0,0,0,1288.0,80.0,64.0,0.1,1500.0,1430.0,20.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_01_target_fq_2924_td_002_r_10,1,0,0,0,2879.0,80.0,64.0,0.1,1500.0,2924.0,10.0,0.02,19.0,463.0
9,5,mask_ppo_64_td_01_target_fq_489_td_002_r_10,1,0,0,0,4750.0,80.0,64.0,0.1,1500.0,489.0,10.0,0.02,19.0,463.0
9,6,mask_ppo_16_td_002,0,1,0,0,4361.0,,16.0,0.02,1500.0,,,,4.0,115.0
9,6,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
9,6,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,1792.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
9,6,mask_ppo_16_td_002_target_fq_489_td_002_r_20,1,0,0,0,3043.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
9,6,mask_ppo_16_td_002_target_fq_489_td_002_r_5,1,0,0,0,3817.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
9,6,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
9,6,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
9,6,mask_ppo_16_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1258.0,40.0,16.0,0.06,1500.0,1000.0,20.0,0.02,5.0,115.0
9,6,mask_ppo_16_td_006_target_fq_2045_td_002_r_10,1,0,0,0,1530.0,40.0,16.0,0.06,1500.0,2045.0,10.0,0.02,5.0,115.0
9,6,mask_ppo_16_td_006_target_fq_2924_td_002_r_5,1,0,0,0,1656.0,40.0,16.0,0.06,1500.0,2924.0,5.0,0.02,5.0,115.0
9,6,mask_ppo_16_td_01,0,1,0,0,11810.0,,16.0,0.1,1500.0,,,,5.0,115.0
9,6,mask_ppo_16_td_01_target_fq_2045_td_002_r_20,1,0,0,0,1240.0,80.0,16.0,0.1,1500.0,2045.0,20.0,0.02,5.0,115.0
9,6,mask_ppo_16_td_01_target_fq_699_td_002_r_10,1,0,0,0,1435.0,80.0,16.0,0.1,1500.0,699.0,10.0,0.02,5.0,115.0
9,6,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
9,6,mask_ppo_4_td_002_target_fq_1430_td_002_r_10,1,0,0,0,1369.0,0.0,4.0,0.02,1500.0,1430.0,10.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_002_target_fq_2045_td_002_r_10,1,0,0,0,1371.0,0.0,4.0,0.02,1500.0,2045.0,10.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_002_target_fq_489_td_002_r_20,1,0,0,0,1491.0,0.0,4.0,0.02,1500.0,489.0,20.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
9,6,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
9,6,mask_ppo_4_td_006_target_fq_1000_td_002_r_20,1,0,0,0,1338.0,40.0,4.0,0.06,1500.0,1000.0,20.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_006_target_fq_2045_td_002_r_20,1,0,0,0,1390.0,40.0,4.0,0.06,1500.0,2045.0,20.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_006_target_fq_489_td_002_r_5,1,0,0,0,1413.0,40.0,4.0,0.06,1500.0,489.0,5.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
9,6,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
9,6,mask_ppo_4_td_01_target_fq_1000_td_002_r_20,1,0,0,0,1183.0,80.0,4.0,0.1,1500.0,1000.0,20.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_01_target_fq_2045_td_002_r_10,1,0,0,0,1167.0,80.0,4.0,0.1,1500.0,2045.0,10.0,0.02,1.0,29.0
9,6,mask_ppo_4_td_01_target_fq_699_td_002_r_5,1,0,0,0,1316.0,80.0,4.0,0.1,1500.0,699.0,5.0,0.02,1.0,29.0
9,6,mask_ppo_64_td_002,0,1,0,0,10166.0,,64.0,0.02,1500.0,,,,18.0,463.0
9,6,mask_ppo_64_td_002_target_fq_2045_td_002_r_10,1,0,0,0,2795.0,0.0,64.0,0.02,1500.0,2045.0,10.0,0.02,18.0,463.0
9,6,mask_ppo_64_td_002_target_fq_2045_td_002_r_20,1,0,0,0,2480.0,0.0,64.0,0.02,1500.0,2045.0,20.0,0.02,18.0,463.0
9,6,mask_ppo_64_td_002_target_fq_489_td_002_r_10,1,0,0,0,10342.0,0.0,64.0,0.02,1500.0,489.0,10.0,0.02,18.0,463.0
9,6,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
9,6,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
9,6,mask_ppo_64_td_006_target_fq_1430_td_002_r_5,1,0,0,0,6762.0,40.0,64.0,0.06,1500.0,1430.0,5.0,0.02,19.0,463.0
9,6,mask_ppo_64_td_006_target_fq_2924_td_002_r_10,1,0,0,0,2640.0,40.0,64.0,0.06,1500.0,2924.0,10.0,0.02,19.0,463.0
9,6,mask_ppo_64_td_006_target_fq_489_td_002_r_20,1,0,0,0,2521.0,40.0,64.0,0.06,1500.0,489.0,20.0,0.02,19.0,463.0
9,6,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
9,6,mask_ppo_64_td_01_target_fq_2045_td_002_r_5,1,0,0,0,1338.0,80.0,64.0,0.1,1500.0,2045.0,5.0,0.02,19.0,463.0
9,6,mask_ppo_64_td_01_target_fq_699_td_002_r_20,1,0,0,0,3403.0,80.0,64.0,0.1,1500.0,699.0,20.0,0.02,19.0,463.0
9,6,mask_ppo_64_td_01_target_fq_699_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,699.0,5.0,0.02,19.0,463.0
10,1,mask_ppo_16_td_002,0,1,0,0,7120.0,,16.0,0.02,1500.0,,,,4.0,115.0
10,1,mask_ppo_16_td_002_target_fq_1000_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,1000.0,5.0,0.02,4.0,115.0
10,1,mask_ppo_16_td_002_target_fq_2045_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,2045.0,5.0,0.02,4.0,115.0
10,1,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
10,1,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
10,1,mask_ppo_16_td_006_target_fq_1000_td_002_r_5,1,0,0,0,7040.0,40.0,16.0,0.06,1500.0,1000.0,5.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_006_target_fq_1430_td_002_r_10,1,0,0,0,3046.0,40.0,16.0,0.06,1500.0,1430.0,10.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1827.0,40.0,16.0,0.06,1500.0,2924.0,10.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_006_target_fq_699_td_002_r_5,1,0,0,0,6670.0,40.0,16.0,0.06,1500.0,699.0,5.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_01,0,0,0,1,0.0,,16.0,0.1,1500.0,,,,5.0,115.0
10,1,mask_ppo_16_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1678.0,80.0,16.0,0.1,1500.0,1430.0,10.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_01_target_fq_2045_td_002_r_5,1,0,0,0,2822.0,80.0,16.0,0.1,1500.0,2045.0,5.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_01_target_fq_2924_td_002_r_20,1,0,0,0,2447.0,80.0,16.0,0.1,1500.0,2924.0,20.0,0.02,5.0,115.0
10,1,mask_ppo_16_td_01_target_fq_489_td_002_r_20,1,0,0,0,3537.0,80.0,16.0,0.1,1500.0,489.0,20.0,0.02,5.0,115.0
10,1,mask_ppo_4_td_002,0,0,0,1,0.0,,4.0,0.02,1500.0,,,,1.0,29.0
10,1,mask_ppo_4_td_002_target_fq_1000_td_002_r_10,1,0,0,0,2246.0,0.0,4.0,0.02,1500.0,1000.0,10.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_002_target_fq_2045_td_002_r_20,1,0,0,0,1508.0,0.0,4.0,0.02,1500.0,2045.0,20.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_004,0,0,0,1,0.0,,4.0,0.04,1500.0,,,,1.0,29.0
10,1,mask_ppo_4_td_006,0,0,0,1,0.0,,4.0,0.06,1500.0,,,,1.0,29.0
10,1,mask_ppo_4_td_006_target_fq_1430_td_002_r_20,1,0,0,0,1048.0,40.0,4.0,0.06,1500.0,1430.0,20.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_006_target_fq_2924_td_002_r_10,1,0,0,0,1594.0,40.0,4.0,0.06,1500.0,2924.0,10.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_006_target_fq_699_td_002_r_10,1,0,0,0,1165.0,40.0,4.0,0.06,1500.0,699.0,10.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_008,0,0,0,1,0.0,,4.0,0.08,1500.0,,,,1.0,29.0
10,1,mask_ppo_4_td_01,0,0,0,1,0.0,,4.0,0.1,1500.0,,,,1.0,29.0
10,1,mask_ppo_4_td_01_target_fq_1430_td_002_r_10,1,0,0,0,1435.0,80.0,4.0,0.1,1500.0,1430.0,10.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_01_target_fq_2924_td_002_r_10,1,0,0,0,3142.0,80.0,4.0,0.1,1500.0,2924.0,10.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_01_target_fq_489_td_002_r_20,1,0,0,0,1470.0,80.0,4.0,0.1,1500.0,489.0,20.0,0.02,1.0,29.0
10,1,mask_ppo_4_td_01_target_fq_699_td_002_r_20,1,0,0,0,2504.0,80.0,4.0,0.1,1500.0,699.0,20.0,0.02,1.0,29.0
10,1,mask_ppo_64_td_002,0,0,0,1,0.0,,64.0,0.02,1500.0,,,,18.0,463.0
10,1,mask_ppo_64_td_002_target_fq_1000_td_002_r_10,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,1000.0,10.0,0.02,18.0,463.0
10,1,mask_ppo_64_td_002_target_fq_2045_td_002_r_5,1,0,0,0,1741.0,0.0,64.0,0.02,1500.0,2045.0,5.0,0.02,18.0,463.0
10,1,mask_ppo_64_td_002_target_fq_489_td_002_r_20,0,0,1,0,0.0,0.0,64.0,0.02,1500.0,489.0,20.0,0.02,18.0,463.0
10,1,mask_ppo_64_td_004,0,0,0,1,0.0,,64.0,0.04,1500.0,,,,18.0,463.0
10,1,mask_ppo_64_td_006,0,0,0,1,0.0,,64.0,0.06,1500.0,,,,19.0,463.0
10,1,mask_ppo_64_td_006_target_fq_1000_td_002_r_20,1,0,0,0,3472.0,40.0,64.0,0.06,1500.0,1000.0,20.0,0.02,19.0,463.0
10,1,mask_ppo_64_td_006_target_fq_2924_td_002_r_5,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,2924.0,5.0,0.02,19.0,463.0
10,1,mask_ppo_64_td_006_target_fq_489_td_002_r_10,0,0,1,0,0.0,40.0,64.0,0.06,1500.0,489.0,10.0,0.02,19.0,463.0
10,1,mask_ppo_64_td_01,0,0,0,1,0.0,,64.0,0.1,1500.0,,,,19.0,463.0
10,1,mask_ppo_64_td_01_target_fq_1000_td_002_r_5,0,0,1,0,0.0,80.0,64.0,0.1,1500.0,1000.0,5.0,0.02,19.0,463.0
10,1,mask_ppo_64_td_01_target_fq_2045_td_002_r_10,1,0,0,0,3369.0,80.0,64.0,0.1,1500.0,2045.0,10.0,0.02,19.0,463.0
10,2,mask_ppo_16_td_002,0,0,0,1,0.0,,16.0,0.02,1500.0,,,,4.0,115.0
10,2,mask_ppo_16_td_002_target_fq_1430_td_002_r_5,1,0,0,0,7230.0,0.0,16.0,0.02,1500.0,1430.0,5.0,0.02,4.0,115.0
10,2,mask_ppo_16_td_002_target_fq_2924_td_002_r_20,1,0,0,0,2312.0,0.0,16.0,0.02,1500.0,2924.0,20.0,0.02,4.0,115.0
10,2,mask_ppo_16_td_002_target_fq_489_td_002_r_20,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,20.0,0.02,4.0,115.0
10,2,mask_ppo_16_td_002_target_fq_489_td_002_r_5,0,0,1,0,0.0,0.0,16.0,0.02,1500.0,489.0,5.0,0.02,4.0,115.0
10,2,mask_ppo_16_td_004,0,0,0,1,0.0,,16.0,0.04,1500.0,,,,5.0,115.0
10,2,mask_ppo_16_td_006,0,0,0,1,0.0,,16.0,0.06,1500.0,,,,5.0,115.0
